relativeIndex	absoluteIndex	description	TP	FP	TN	FN	Acc	MCC	F1	Recall	Precision	Count
132	132	[#6H2]([#6H2]*)* >= 2	41536.0	6670.0	124136.0	12267.0	0.8974210358108218	0.745926210200248	0.8143595172974935	0.7720015612512313	0.861635481060449	53803.0
133	133	[!#6;R] >= 2	61991.0	8653.0	102281.0	11684.0	0.8898374402114739	0.7691782920438609	0.8590830036239165	0.8414116050220564	0.8775125983806127	73675.0
134	134	[#7;R] ( N Heterocycle)	73017.0	6477.0	98822.0	6293.0	0.9308267744259489	0.8588984484929836	0.9195864084028108	0.9206531332744924	0.9185221526152916	79310.0
135	135	[#7](~*)(~*)~* ( AN(A)A)	44844.0	9225.0	120375.0	10165.0	0.8949672009490328	0.7477642979657009	0.8222372980802729	0.815212056208984	0.8293846751373245	55009.0
136	136	[#8]~[#6]~[#8] ( OCO)	74017.0	7257.0	94625.0	8710.0	0.9135090921894382	0.8249511768278097	0.9026408375558684	0.89471393861738	0.910709451977262	82727.0
137	137	[!#6;!#1]~[!#6;!#1] ( QQ)	29171.0	4939.0	143524.0	6975.0	0.93546360144955	0.7911169255226309	0.8304201776360739	0.807032590051458	0.8552037525652302	36146.0
138	138	[#8]!@[R]@* >= 2	90046.0	9233.0	73953.0	11377.0	0.8883586390696011	0.7752504047334664	0.8973104403543561	0.8878262327085572	0.9069994661509484	101423.0
139	139	[#6H2](~*~*~*~[#6H2]~*)~* ( ACH2AAACH2A)	41678.0	8766.0	122143.0	12022.0	0.8873944390576841	0.7227602363945834	0.800391765248118	0.7761266294227188	0.8262231385298549	53700.0
140	140	[#6H2](~*~*~[#6H2]~*)~* ( ACH2AACH2A)	50335.0	7536.0	113623.0	13115.0	0.8881365480556203	0.7484935046691135	0.8297821481853924	0.7933018124507486	0.8697793368008157	63450.0
141	141	[#8]~*~[CH2]~* ( OACH2A)	66907.0	12993.0	89186.0	15523.0	0.8455329913492842	0.6868254853490975	0.8243331485246104	0.8116826398156011	0.8373842302878598	82430.0
142	142	[F,Cl,Br,I] ( X (HALOGEN))	48687.0	0.0	135859.0	63.0	0.9996587381980292	0.9991220096505316	0.9993534283691	0.9987076923076924	1.0	48750.0
143	143	[#7]!:*:* ( Nnot%A%A)	42660.0	9990.0	125436.0	6523.0	0.9105514899056926	0.7770421699007862	0.8378423497294591	0.8673728727405811	0.8102564102564103	49183.0
144	144	[#8]=* >= 2	58340.0	8882.0	107589.0	9798.0	0.8988131672887021	0.7821705192794776	0.8619976359338062	0.8562035868384749	0.8678706375888846	68138.0
145	145	[!#6;!#1]~[CH2]~* >= 2	36035.0	8387.0	126389.0	13798.0	0.8798270940203349	0.6863386263302889	0.7646278712004667	0.7231152047839785	0.8111971545630543	49833.0
146	146	[CH3] >= 3	37797.0	8749.0	128921.0	9142.0	0.9030870650943346	0.7437497900771504	0.8086217040166872	0.8052365836511217	0.8120354058350878	46939.0
147	147	[R]1@*@*@*@*@*@1 >= 2	91143.0	7049.0	77533.0	8884.0	0.9136932652254224	0.826625583992429	0.9196192090566492	0.911183980325312	0.9282120743034056	100027.0
148	148	[C;H3,H4] >= 2	68471.0	11029.0	93565.0	11544.0	0.8777253546685156	0.7508611898576038	0.8584897971977556	0.8557270511779042	0.8612704402515723	80015.0
149	149	[#7;!H0] ( NH)	79701.0	12284.0	85108.0	7516.0	0.8927462908092239	0.7865020448799861	0.889510161716945	0.9138241397892612	0.8664564874707833	87217.0
